,Text
2963,   김영한 비망록에는 세월호 인양 반대 추정내용이 담겨있었고 조윤선 전 장관도 세월호 반대 집회 공작을 지시했습니다.  세월호 인양 고의 지연은 ‘설’이 아닐 수 있습니다.... fb.me/Ifas1oWU  
2964,   나는 세월호보다 천안함 포격때 산화된 영웅들의 귀환을 더 간절하게기다린다! 나는 세월호보다 국군포로로 지금까지도 자신의 군번호만을 외우며 고통에 견디는 영웅들의 귀환을 더 간절하게기다린다! 나는 세월호보다 625참전용사 유해귀환을 더 간절하게기다린다!  
2965,   3년 만에 세월호 인양이 시작되었습니다. 차가운 바다 속에서 3년 만에 솟아오른 ‘진실’을 마주하기엔 ‘우리는 너무나 부끄럽지 않은가...’ 만감이 교차하는 하루였습니다.  세월호 인양 과정을 지켜본... fb.me/86D2163l1  
2966,   Celebrities share photos of 'Miraculous Sewol Cloud' on social media m.kenterin.net/article/19161e #Sewol #SewolFerry #세월호 pic.twitter.com/XZXEKMBw6m  
2967,"   [오마이뉴스 알림] 임병도 님의 기사가 오마이뉴스 메인면에 배치됐습니다. <전원구조 오보 MBC, 세월호 인양 중계방송 '자랑'> omn.kr/mtfm  "
2968,"   24일 오전, 세월호 인양 작업 현장을 전해드립니다 (사진/정지윤 기자) [현장 LIVE] goo.gl/u69yDX pic.twitter.com/r6jUjq8crL  "
2969,"   외신 세월호 인양 보도에 네티즌  “감동이 아니라 참담이지, 가슴 아픔에 대한 저림, 대한민국 전체가 차디찬 물속에 있었다” goo.gl/MyG7Qc #고발뉴스 pic.twitter.com/RG1whZzC5p  "
2970,   돌직구 날린 김성준 앵커!   SBS 8시 뉴스 김성준 앵커 클로징 멘트] 세월호가 침몰했을 때 대통령은 국가개조를 약속했습니다.국가는 개조는 커녕 뒷걸음질 치다가 국정농단에 휘말렸습니다. 국민은 잘하고 있으니까 지도자들이 바뀌면 됩니다. pic.twitter.com/i34pJ41WVq  
2971,   고비 넘긴 세월호 인양…밤샘 작업 끝 램프 절단 완료. bit.ly/2mxIfMF 내일부터는 물살이 거세지는 중조기에 들어서. 오늘 자정 전까지 반잠수식 선박에 세월호를 얹어야 인양 작업을 계속할 수 있다는게 해수부의 설명. pic.twitter.com/5HqRB6wbjh  
2972,  세월호 인양작업의 돌발변수로 등장했던 선미 좌현 램프 제거 작업이 오전 6시 45분 완료되었고 10시경 13m까지 올라오면 반잠수식 선박으로 옮겨지는 작업이 진행 됩니다. 불행하게도 미역 양식장까지 기름이 유출되었습니다. pic.twitter.com/6M9VJ2TYJ8  
2973,"   미수습자 수색은 앞으로 어떻게 진행되게 될까요. 해양수산부는 이미 답을 정해놨습니다.  ""세월호 인양 후 선체 절단""  2016년 7월 뉴스타파 목격자들 다시 보기 newstapa.org/34311 pic.twitter.com/UsC3wdT9yl  "
2974,   <참 기쁜소식입니다.>세월호 램프제거 완료…오전중 '13미터 인양' 마칠 듯 (출처 : 노컷뉴스) naver.me/GmwDC9ZC...세월호 인양 마지막 장애물이 제거되었습니딘.  하루종일 기도하는 심정으로 지내겠습니다...()...  
2975,"   3월24일 김용민의 그림마당 '세월호, 7시간이 아닌 3년' news.khan.co.kr/kh_cartoon/kha… pic.twitter.com/VhKFUr5ZAX  "
2976,   어젯밤 발생했던 세월호 인양에 문제점이 모두 해결되었습니다.현재는 주변에 기름이 유출되어 방제작업이 실시되고 있는 상황입니다.이후 다시 인양작업을 시작하게 되는데 다음 단계인 선체를 반잠수선에 옮겨 실어야만 인양에 성공했다 할수 있을것입니다.조금만 더 pic.twitter.com/x151VciuBi  
2977,   [속보]세월호 선미 램프 제거 완료 biz.khan.co.kr/khan_art_view.…  
2978,"   [속보] 해수부 ""오전 6시 45분 세월호 선미 램프 제거 완료""  "
2979,"  #세월호 참사에 희생된 단원고 학생들의 스마트폰에는 구조를 기다리는 모습이 담긴 사진, 동영상이 많았다. 신속한 구조가 이뤄졌다면 충분히 살릴 수 있는 생명들이었다. pic.twitter.com/7UZqX0BeLP  "
2980,"  세월호 미수습자 중 지현이를 마지막으로 9명의 미수습자는 돌아오질 못하고 있다.결혼 7년째 낳았던 외동딸은 생일날 돌아왔고,그날까지 엄마는 매일 팽목항에 아침상을 차렸었다,돌아올때 어떤 분위기였는지 느껴보기를 youtube.com/watch?v=RcKjsn…  "
2981,  세월호참사 유가족과 고인들을 모욕한 띠러리들 입니다. pic.twitter.com/LDXwbmucin  
2982,   다음 중 대통령에 당선 되었을 때 여의도 국회의사당 취임식 현장에 세월호 노란색 깃발이 휘날리고가슴에 세월호 뺏지를 달고  대통령 취임식 선서를 할 후보는 누구일까요? 1.이재명 2.안희정 3.안철수 4.기타 pic.twitter.com/etoDdtYkdn  
2983,"   After Nearly 3 Years, Sewol Ferry Lifted from Sea in 1 Day #sewol #korea #parkgeunhye #세월호 theseoulite.com/home/2017/3/24… pic.twitter.com/BhFpYy2LCz  "
2984,   아침6시 현재 세월호 12미터 부상. 1미터만 더 올라오면 성공. 응원의 마음과 함께 조심조심 마음이 더 큽니다. 어제 울컥울컥하다 결국 꿈속 사연이 많아졌습니다. v.media.daum.net/v/201703240619…  
2985,"  세월호 침몰 순간에도, 3년만에 세월호가 물 위에 모습을 드러내는 순간에도 박근혜는 어김없이 올림머리와 화장에 바빴다. 올림머리 미용사 자매는 박근혜 검찰조사 당일 빼고는 매일 아침 삼성동에 출근했다. 세월호 유가족을 조롱하고 있다. 무개념의 극치다. twitter.com/GObalnews/stat…  "
2986,"   RT @Star_ohmynews 세월호로 장사하는 MBC, 염치가 없어도 정도껏 해라 #MBC #세월호 하성태 기자 omn.kr/mt9o  "
2987,   이 바람 따라 걸으면 널 만날 수 있을까. 저 물결 따라 떠나면 널 만질 수 있을까. 닿을 수도 없지만 널 볼 수도 없지만 난 보고 또 본다 머무르다 바람따라 간다 봄 맞으며 널 만진다. 그리움 만진다. 다시 널 부른다.  세월호 추모곡 발췌.  
2988,   '하늘도 무심치 않다'는 말이 실감나네. (세월호 인양 때와 고 노무현 대통령 장례식 때의 채운) pic.twitter.com/SuGLfT6tRz  
2989,"   미운놈들... 세월이 지나고 보면 더러운놈들은 꼭 생각난다. 세월호 특조위 위원 들 중 방해한 놈들, 자유한국당과 바른정당에 숨어 있는 세월호 진실을 막은 놈들, 국정원, 해수부, 해경 관계자들..., 너희들이 당할 때 비로소 후회 하겠지...  "
2990,  세월호 인양 반대한 건 세월호 유족이다! pic.twitter.com/uqVbWzHNH8  
2991,   Finally after 3 years... Oh God I'm crying after this.... 😢 #세월호 #이치않을게 instagram.com/p/BR_PK11gDMo/  
2992,  세월호 인양이 시작되자 문재인은 대선 출마 선언도 연기했다 huff.to/2nEJZDE pic.twitter.com/0UnSyRcIEt  
2993,   곧 세월호 3주기 입니다. RT 해주시는 한분께 우편으로 하나 보내드려요!  개당 1000원에 판매도 하고 있으니 디엠 주세요~   #세월호 #세월호뱃지 #RT #나눔... by #sugawara89 pic.twitter.com/Qb1n1Xu7iB  
2994,"   감추려는 자가 범인이다!  이미 심각하게 훼손한 세월호 선체를 인양하면서 또 절단한 박근혜 정권… 반드시 수사권, 기소권이 있는 세월호 특조위 재 구성해서 참사의 진상규명과 책임자 처벌 원점에서 다시해야! v.media.daum.net/v/201703232205…  "
2995,   <이재명 무시하기> 방금 YTN세월호인양에 대한 각 후보측 입장 한줄 뉴스로 나오는데 이재명만 없다  지지율 한자리수 김진태 유승민 심상정 홍준표 김관용 다 나오는데 이재명만 안나온다 이래놓고 여론조사해놓고 이재명이 지지율하락했단다 헬조선의 현실이다!  
2996,   진실은 비쌉니다 그러나 제 값이 있습니다  진실은 불편합니다 그러나 꼭 필요합니다  1073 일만에  다시 보는 세월호 아름다운 진실의 꽃이 봄과 함께 만발하여라  인양을 거부해온 부역세력 박정희/박근혜 호에 실어 영원히 저 깊은 곳으로 보낸다 twitter.com/histopian/stat…  
2997,"  세월호 선체에 140개가 넘는 구멍이 뚫렸다는 기사를 보고, 청와대에서 문서파쇄기 26대를 구매했다는 기사가 떠오르는 이유는 뭘까요?  v.media.daum.net/v/201703232053…  "
2998,  세월호가 드디어 올라왔고 참혹한 모습에 울컥 눈물이 납니다  왜 왜 왜 ? 왜 침몰 왜 가만히 있으라 왜 선원만 탈출 왜 국정원에 먼저 보고 왜 특별조사를 방해 왜 올라오는데 3년이 걸렸는지  2차 세월호 진실조사는 사법권과 3년의 기간을 요구합니다 pic.twitter.com/n8PF7lNCGr  
2999,  세월호 협상 말아먹었던 전직 원내대표 박영선은 세월호가 인양되는 이순간에도 한마디 말이 없네.. 오로지 문재인 까기 뿐이지.. 잘났다...  
3000,"  세월호가 수면 위로 떠올랐을 때 세월호 희생자 가족들은 1073일 전 기억으로 또 눈물을 흘렸습니다. 인양 작업이 순조롭게 진행될 경우, 이르면 4월 1일, 늦어도 5일에는 목포신항만으로 거치될 전망입니다.  newstapa.org/38931  "
3001,  세월호 침몰 후 자살한 단원고 교감선생님의 유서 instiz.net/pt/4462833 (으른쥐님 글) pic.twitter.com/KkgbBCF59u  
3002,"   외신들 '세월호 너무 늦은 인양' 꼬집어  v.media.daum.net/v/201703231826… 가디언 ""노란리본 색 다 바래""  AP ""국민 분노, 대통령 축출""  로이터 ""朴, 7시간 설명 못해""  "
3003,   진짜 신기함 지난 대선 안철수는 문님을 그리 괴롭혔는데 본인이 그대로 당하고 있고  늘 막말 퍼붓던 김종인은 탈당 의원직 상실 지금은 낙동강오리알  세월호 인양하는날 세월호리본구름과 박근혜탄핵  결국 돌고 돌아 자신에게 그 화살이 돌아옴  #착하게살자  
3004,"   인양 반대했던 자들.. 김재원 ""특조위 세금도둑"" 주호영 ""세월호 교통사고"" 김진태 ""천문학적 비용 소모""  그리고  공영방송사에서 세월호 다큐 방송 못하게 했던 자들.. 반드시 응징 될 겁니다. fb.me/FsDLGxii  "
3005,   나는 세월호 이야기를 듣고 슬플 때마다 내가 슬플 자격이 있는지 생각하게 된다. 우는 게 그저 내 마음 하나 편하자고 하는 이기적인 일이 아닐까 생각한다. 일단 416연대416act.net에 후원하는 것부터 시작해보았다. pic.twitter.com/3WBE3lfyiY  
3006,"   전주MBC 뉴스데스크 문재인 ""세월호 진상 규명해야"" 전북 6대 공약 발표 pic.twitter.com/ivTFLmHcHS  "
3007,"  세월호가 침몰한 지 1073일...세월호가 그 모습을 드러냈습니다.  박근혜 대통령은 1073전에도, 오늘도 '올림머리'를 했습니다.  잃어버린 시간, 밝혀야 할 진실이 많습니다. #세월호 #인양 goo.gl/7eStXH pic.twitter.com/quXIqzk3GT  "
3008,"  세월호 인양을 줄곧 반대해오던  자유당의 김모 의원이 세월호가 인양되는 것을 보며 ""차라리 잘 됐다""고 말했다 한다. 우려했던 미국 쇠고기의 영향이 아닌지 모르겠다.  "
3009,   강원도 원주 단구동에서 세월호 인양 날 하늘에 세월호 리본 구름ㅠㅠㅠㅠㅠ 촬영한 김태영 씨 눈으로 봤을때 색도 노란색이라 신기 했다고 함 쥔자 눙물난다 ㅠㅠㅠㅠㅠ pic.twitter.com/LCZRgspvzH  
3010,"   I have no idea why, everytime i see a 세월호-related video, i still cry so much  "
3011,"   '파란 바지' 세월호 의인의 호소..""생존자에게도 관심을"" v.media.daum.net/v/201703232005…  "
3012,   It's been 3 three years since we let them buried under the water. Finally #sewolferry was lifted up. #세월호 goo.gl/g4fcaf  
3013,   문재인 대표 전북비전 기저회견.기자 세월호 인양 후 후속조치에...차기정권 집권 하자마자 제2기 특조위 구성 세월호 진상 낱낱이 규명하고 세월호 1기 특조위 방해 책임 진상 규명해 끝까정 책임 물을 것이다. pic.twitter.com/jtYU8l8GGV  
3014,   [JTBC 뉴스룸] 세월호가 목포 신항에 도착하면 미수습자 수색 등 이뤄질 계획…해수부는 객실 구역만 떼어낸 뒤 수색하겠다고 밝혔지만 선체 절단 시 배의 침몰 원인 규명이 어렵다는 우려 나오며 논란도.bit.ly/2nUHjPg pic.twitter.com/T1PdkLtmMj  
3015,   뉴스타파가 오늘 새벽부터 아침까지의 세월호 인양 과정을 90초 영상으로 만들었습니다.  facebook.com/NEWSTAPA/video…  
3016,"   [JTBC 뉴스룸] 수면 위로 모습 드러낸 세월호, 녹슬어 검은색으로 변하고 곳곳에 구멍이 뚫린 등 많이 훼손된 모습. 인양 작업 중 뚫었던 이 구멍 때문에 미수습자 시신이나 유류품이 유실될 수 있다는 우려도.bit.ly/2nUC6XT pic.twitter.com/Z8hUZTrFoy  "
3017,   지금 보고계사는 구멍은 세월호 창문이 아니라 배에 구멍을 뚫어놓은 것 입니다 . pic.twitter.com/uvjluqkPGk  
3018,"   조서 검토에 7시간 걸렸다, 밤 꼴딱 세우며. 글자 한자 한자, 변호사의 꼼꼼을 더하여. 나라일, 세월호도 이렇게 했어야 했다.  "
3019,"   현상대로 보면 세월호 인양에 3년이라는 지난한 세월을 보내고 박근혜 파면 15일만에, 그것도 인양 시작 하루만에 성공했는다는건 박근혜가 세월호 인양을 막고 있었다는 명백한 증거이다 pic.twitter.com/Aw564RhBEZ  "
3020,"   문재인 “집권하자마자 세월호 2기 특조위 구성, 인양 늦어진 경위, 특조위 활동 방해 과정까지 낱낱이 규명” vop.co.kr/A00001137698.h… pic.twitter.com/YzQlOl3YAT  "
3021,"   조 단위의 돈이, 세금이 든다며 인양을 반대하던 이들,  입이 있으면 말씀 좀 해보세요. 세월호 인양 예산 1020억..정부 ""추가 비용 無"" | 다음뉴스 v.media.daum.net/v/201703231658…  "
3022,"   문재인 “집권하자마자 2기 특조위 구성, 세월호 진실 낱낱이 규명”@newsvop vop.co.kr/A00001137698.h… 역시 준비된 대통령 후보 문재인  "
3023,  세월호 인양에 조중동과 경제지들이 인양비용이 1020억원이라며 호들갑 떨었다. 2년전 김진태는 인양반대 이유로 비싼 경비를 들었다. 모든 것을 돈으로만 따지는 가진 자들의 못된 버릇이다. 지난 대선 박근혜와 새누리는 선거비용으로 1724억 지출했다. twitter.com/HuffPostKorea/…  
3024,   I think this years of Easter is gonna Very Special. 🎗 #REMEMBER 04.16 #세월호 #Finally #부활절 🙏🏼 pic.twitter.com/21d9K2SZCo  
3025,   [속보] 세월호 수면 위 8.5m까지 떠올라 hani.co.kr/arti/society/s… pic.twitter.com/nvheGIHftt  
3026,   박정희 추모사업비가 얼마인줄 아냐? 어디다대고 세월호 인양비용 어쩌구 개소리들이야!!!!! pic.twitter.com/QB5nqd6PWX  
3027,"   우리는 MBC가 세월호를 어떻게 보도했는지 기억하고 있다  김진태 '인양 반대' 발언 띄우고, 진상규명하려는 특조위와 유가족 공격, 전원구조 오보내고 보험금 계산까지 ln.is/m.mediatoday.c… pic.twitter.com/M8ojUpBntU  "
3028,   2.대한민국의 안전의식이나 국가의 국민에 대한 책임의식이 참사 이후 어떻게 개선되었는지 되돌아봐야 합니다.  국회는 지난 2일 세월호 선체조사 특위를 구성하기 위한 특별법을 통과시킨 바 있습니다. 사고원인을 제대로 규명할 수 있도록 앞장 서겠습니다.  
3029,   1. 1073일이라는 시간이 지났지만 그 때의 충격은 아직도 잊을 수가 없습니다.  늦었지만 세월호 인양이 제대로 되어서 미수습희생자들이 가족들 품으로 돌아갔으면 좋겠습니다. 또한 세월호 이전의 대한민국과 이후의 대한민국은 달라야 합니다.  
3030,"   [세월호 인양] 국회 토론회 ""미수습자 수습, 선체조사 시급…조사위 출범 서둘러야"" - 포커스뉴스M m.focus.kr/view.php?key=2…  "
3031,"  세월호 인양 업체 선정 입찰에서 기술평가 1위 업체를 배제하고 상하이샐비지를 선정한 이유가 뭐였는지 몰라도 결국, 상하이샐비지의 방식이 아니라 탈락한 업체의 방식으로 인양했다. 이거야말로 특별수사감 아닌가 twitter.com/SlRlbot/status…  "
3032,  세월호 참사 당시 학생들의 대피를 돕다가 숨진 교사들은 순직공무원이지 순직군경은 아니라는 국가보훈처 결정은 잘못됐다는 법원 판결이 나왔습니다. news.sbs.co.kr/news/endPage.d… pic.twitter.com/6DXaee2S9D  
3033,   외신들은 박근혜 파면에 영향을 준 세월호 인양이 다시 박근혜에게 결정적 일격을 가할 것이라고 내다봤다. AP 로이타 AFP 통신과 일본 중국은 물론 영국 BBC와 중동 알자지라 등은 박근혜 부패와 함께 뒤늦은 인양이 국민들을 분노케 했다고 보도했다. twitter.com/newsvop/status…  
3034,  세월호 인양: 몇시간만에 올라올 것을..왜 3년이나 걸렸나 [17:10] v.media.daum.net/v/201703231710… pic.twitter.com/FeyARgDuEN  
3035,   ‘세월호 리본 구름’은 진짜 하늘의 선물…“숨이 멎는 줄” “처음엔...어떤 비행사가 세월호 인양을 기념해 일부러 하늘 위에 저런 구름을 그려놓은 게 아닐까 하는 생각이 들었다.”  원문보기:  m.hani.co.kr/arti/society/s…  
3036,   ‘세월호 리본 구름’ 합성 아닌 진짜 하늘의 선물 hani.co.kr/arti/society/s… pic.twitter.com/LxlAsq8st2  
3037,  #Sewol #Sewolferry #세월호 B.A.P - RIBBON IN THE SKY 🙏 pic.twitter.com/TYSr6SIVjO  
3038,  세월호 인양 반겼나..하늘에 나타난 '노란 리본 구름' [13:52] v.media.daum.net/v/201703231352… 「'원주서 목격' 인증사진 잇따라」 pic.twitter.com/0E1YqvPuAU  
3039,"  세월호구름 사진 바라보고 있으면. 신기하기도 하고 가슴이 뭉클해짐. 혹시 ""세월호백서"" 를 만들어 기록물로 남긴다면, 저 구름 사진도 꼭 넣어서 후세에까지 알려질 수 있도록 했으면 좋겠음. 바다와 하늘과 땅, 모두가 세월호 아이들을 추모하고 있었음을.  "
3040,   조금 전 세월호 미수습자인 양승진 선생님 사모님께서 인양 현장으로 출발했습니다. 근데 오늘이 결혼 33주년이라고 합니다. 슬픔이 더 한 이유입니다. pic.twitter.com/qKBwY2I8uw  
3041,   많은 이들이 잊었지만 가족들은 가슴 저미게 기억하는 세월호 미수습 9명의 사연 news.joins.com/article/213996… pic.twitter.com/O6N07m4BTU  
3042,   아직은 안심할 상황이 못된다. 인양된 세월호가 반잠수식 선박으로 옮겨져 고박될 때까지 파도와 바람이 도와야 한다... biz.khan.co.kr/khan_art_view.…  
3043,"   ""촛불은 멈추지 않는다"" 25일 세월호 진상규명 촛불집회 열러 news.khan.co.kr/kh_news/khan_a…  "
3044,"   우리는 MBC가 세월호를 어떻게 보도했는지 기억하고 있다 김진태 '인양 반대' 발언 띄우고, 진상규명하려는 특조위와 유가족 공격, 전원구조 오보내고 보험금 계산까지  mediatoday.co.kr/?mod=news&act=… pic.twitter.com/MTiPZSwdS8  "
3045,"   ""세월호 리본모양 구름 발견하고 깜짝 놀랐다” 공군관계자 ""공군 훈련비행과는 관련 없는 것 같다"" 기상전문가 ""권운,, 리본 형태 띨 정도로 한바퀴 이상 꺾인 경우는 매우 특이"" huffingtonpost.kr/2017/03/23/sto… 합성이 아니라 진짜였다 pic.twitter.com/Mw0YPwc9zj  "
3046,  세월호 리본 구름은 합성이 아니라 진짜였다. 비행기가 만든 구름도 아니었다 huff.to/2mSXwmB pic.twitter.com/9jQwvVtyKv  
3047,"  세월호를 생각하면 왜 슬퍼질까, 충격 때문일까 분노 때문일까? 안타까움 때문일까? 내가 아는 사람이 죽은 것도 아닌데 왜 이렇게 이게 내 안에서 해결되지 않은 마음으로 남아있는걸까. 진실이 밝혀지고 가해자가 처벌 받으면 그때는 마음편히 애도할 수있을까  "
3048,   만징창이가된 세월호 선체입니다. 이제는 진실을 밝혀서 단죄를 물어야 합니다. pic.twitter.com/SEaRXtKvnQ  
3049,   1073일 만에 세월호 인양 소식에.. insight.co.kr/newsRead.php?A…  
3050,  세월호 침몰 후 자살한 단원고 교감선생님의 유서입니다 끝까지 몇십명의 학생들 인솔하다 마지막으로 구조된 분이신데 당신만 구조됐다는 죄책감에 목숨을 끊으신 것 같음  삼가 고인의 명복을 빕니다 pic.twitter.com/xfNacHeT0W  
3051,"   정청래 “검찰, 朴 당장 구속하고 세월호 7시간도 철저 수사하라” goo.gl/05uN4C #고발뉴스 pic.twitter.com/OfQjPBYmoL  "
3052,"   흠. 많이들 간과하는데, 세월호 참사를 시종일관 집요하게 세상에 알린 언론인은  손석희와 김어준만이 아닌 미디어 몽구도 있음. 되려, 처음부터 지금까지 거의 모든 사실을 영상에 담아 시민들에게 알린 언론은 1인 미디어 몽구라고 생각함. 화이팅!!  "
3053,"   맹골수도 세월호 인양 현장, 잠도 못자고 TV뉴스에서 눈 떼지를 못하는 다윤엄마. 옆에서 힘 팍팍 드리고 있습니다. pic.twitter.com/utLTg9qYeh  "
3054,   เกาหลีก็ดูมีความเชื่อคล้าย ๆ ไทยเลยเนอะ เมฆรูปริบบอนวันที่ยกเรือเซวอล เห็นคีย์เวิร์ด 세월호 구름 ติดเสิร์ชมาสักพักละ pic.twitter.com/8eZKY3MSWv  
3055,"   문재인 ""차기 정권은 집권하자마자 제2기 특조위 구성해 세월호 진실 낱낱이 규명"" ""세월호 인양 늦어진 경위, 특조위 활동 방해 과정도 조사"" #2기_특조위 #세월호_인양 vop.co.kr/A00001137698.h… pic.twitter.com/A8srjUHHuB  "
3056,"   저는 참사 5개월전 우연히 세월호에 승선했습니다.그리고 4월 16일 배는 침몰했고, 그날 유튜브에 올렸던 세월호 참사 첫 영상은 그때 촬영했던 내부 모습이었습니다.그후 3년,돌아온 세월호를 기록 중입니다. youtube.com/watch?v=e5f2K3…  "
3057,"   하늘도 세월호 인양 성공과 실종자들 9명 모두 수습되기를 간절히 염원하는 것 같습니다. 단원고 조은화, 허다윤, 남현철, 박영인 학생, 고창석, 양승진 선생님과 권재근•혁규 부자, 이영숙 씨 모두 돌아오길!  v.media.daum.net/v/201703231352…  "
3058,"   <민주종편, 세월호 특집방송합니다.>오늘밤 9시 민주종편 정청래의 정치쇼는 세월호 특집방송으로 합니다. 동거차도 현장에 나가있는 세월호 46일 단식 유민아빠를 전화로 연결해 현장소식을 전해드릴 예정입니다. 많은 관심바랍니다. 진실을 인양하라!!!  "
3059,"   유병언의 파산관재인이던 문재인은, 해야할 유병언 재산 환수를 거의 하지 않았다. 참여정부 때 세모그룹 부채 약 2천억이 탕감되면서 유병언은 큰 이득을 봤다. 세월호 침몰 후, 문재인은 유족들이 수사권,기소권을 양보했다며 유족들의 뜻을 멋대로 날조했다.  "
3060,  세월호 인양작업이 시작된 지난 22일 '하늘에 세월호 희생자를 추모하는 노란 리본 모양을 한 구름이 나타났다'는 사진이 잇따라 게재됐습니다. news.sbs.co.kr/news/endPage.d… pic.twitter.com/PH4mSjJVem  
3061,"  세월호 인양을 기다렸던 시간 1073일, 오늘 하늘에 뜬 세월호 리본, 나의 기억에 드리운 너희들의 순수! 기억하겠습니다 m.etoday.co.kr/view.php?idxno…  "
3062,  세월호 인양 비용 약 1200억 원.  다까끼 마사오 기념사업 1873억 원 pic.twitter.com/Bzp1rA0g6u  
3063,   Thinking of the families as the #Sewol emerges from its three long years in darkness. #세월호  
3064,"  세월호 인양비가 비싸다며 자기들을 위해 쓰는 게 더 나았을 것이라고 주장하는 이런저런 집단이 있습니다. '진실'이 종종 비싼 건, 영원하기 때문입니다. 진실이 비싸다고 외면하는 사람들이, 세상을 가짜와 짝퉁들로 채웁니다.  "
3065,   [속보] 세월호 선체 수면 위 6m까지 상승 hani.co.kr/arti/society/s… pic.twitter.com/As7XEA6Mfm  
3066,   [속보] 세월호 인양 지연 해소… 수면 위 6m 상승  '세월호 리본' 구름... 하늘도 돕는구나 biz.khan.co.kr/khan_art_view.… pic.twitter.com/auC87qu70o  
3067,"   이 시각 세월호 인양 현장, 파란 하늘 잔잔한 파도, 잔바람. 완벽한 기상조건을 유지하고 있습니다. pic.twitter.com/9R8eWjV7j9  "
3068,"  세월호 인양 사진 보고, 인양을 반기는듯 하늘에 뜬 노란 리본 구름 보고 울먹울먹, 울컥울컥... 우리가 이런데, 실종자 가족들, 유가족들은 오죽 하실까요... 정말, 용서할 수가 없습니다!  "
3069,   1073일 만에 물밖 올라온 세월호 ‘처참’…녹슬고 곳곳 구멍 hani.co.kr/arti/economy/e… pic.twitter.com/zHMhcqF4d6  
3070,"   1,073일 만에 수면 위로 모습을 드러낸 처참한 세월호를 바라보면서 만감이 교차합니다.  Read: tl.gd/n_1spnpgu  "
3071,"   참사 1073일이 지난 오늘, 세월호가 다시 수면 위로 떠올랐습니다. 현재 진도 앞바다에서는 막바지 인양 작업이 한창 진행 중입니다. 오늘 국회 발제에서는 남은 인양 과정과 미수습자 가족들의 심정 등을 전해드리겠습니다. #정치부회의 pic.twitter.com/lTQsjidDYb  "
3072,"   As Park Geun-hye goes down, the MV Sewol comes up. #Remember0416 #ParkGeunHye #sewol #ferry #korea 세월호 chinapost.com.tw/asia/korea/201…  "
3073,   박원순 “세월호 미수습자들 모두가 가족 품으로 돌아오길 기도하겠습니다”@newsvop vop.co.kr/A00001137657.h…  
3074,"   대통령 되면 가장 먼저 할 일은 ""세월호 진실 규명"" 이재명이 말한걸 유투브에서 본 기억이 있습니다 선체인양을 보니 이재명이 더욱 간절해집니다 이재명만이 제대로 밝힐 수 있습니다 pic.twitter.com/YWtLZNwjma  "
3075,"   선후배동료들과 세월호 희생자들의 방을 기록하는 프로젝트를 진행했었는데, 내가 방을 찍었던 학생의 어머니가 광장에서 날 보실 때마다 내 손을 붙잡고 사진을 찍어줘서 고맙다고 연신 글썽이셨다. 국회앞에서도, 헌재앞에서도 뵈었는데 차마 가까이가질 못했다.  "
3076,"   국화 하나씩 들고 세월호 추모행진 하는데 차벽 세워놓고 캡사이신 쏘고 물대포 쏘던 경찰 잊지못함. 유가족분들이 경찰에 갇혀있던 학생대오 데리고 오시던 것도, 최루액과 물대포 아수라장에서 노란옷이 검은옷 될 때까지 맨앞에서 버텨주셨던 것도 기억한다.  "
3077,  세월호 인양되는날 세월호 리본구름이 떴다네요. 하늘도 같은마음 이었나봐요. #은수미 #세월호인양 #세월호리본구름 v.media.daum.net/v/201703231119…  
3078,  세월호 인양 반겼나…하늘에 나타난 '노란 리본 구름' ow.ly/Q9Ws30aaNzO #세월호 pic.twitter.com/Y6Wpan6ziz  
3079,"   <검찰, 좌고우면말고 당장 구속영장쳐라>박근혜 구속사유는 차고넘치며 불구속사유는 눈꼽만큼도없다. 검찰이 정치하나? 대선 영향 운운하게. 검찰에서 대선후보 냈나? 구속하고 세월호 직무태만도 철저히 수사하라! pic.twitter.com/jzhYEHPRMT  "
3080,  세월호 2주기 하루전 서울역에서 출발하던 세월호 행진에 신고인원 300명이 안되는거 같다며 하나하나세서 300명이 넘으면 도로를 열어주겠다던 정보과 형사를 기억한다  
3081,"   ""하루도 안걸리는 인양, 왜 이렇게 걸렸나""…시행 착오 계속된 세월호 인양 시도 3년. bit.ly/2mWTlXA 인양 업체 상하이샐비지는 해수부가 제공한 자료와 실제 상황이 너무 달랐다고 주장하기도. pic.twitter.com/EMPgSxGyy6  "
3082,"   기쁨, 슬픔, 안도, 분노, 희망... 인양된 세월호를 보니 만감이 교차한다.  진실이 밝혀질 수 있을까? 지금 당장 세월호를 똑바로 세워 물속에 잠긴 좌현 쪽을 보고 싶다.  세월호야. 부디 진실을 말해줘. v.media.daum.net/v/201703231059…  "
3083,  세월호야! 세월호야! 드디어 1073일의 흔적이 물위에 떠올랐네요! 애타는 우리들 가슴속에 한이되어  바위처럼 짓누르던 그 아픔! 진상을 밝히고 책임물어 다시는 그런슬픔이 이나라에 없도록 다지는 일은  이제부터가 시작! 살아있는자들의 책임입니다 pic.twitter.com/hSENM9U0Kc  
3084,  세월호를 인양하면서 우리는 이명박-박근혜의 거대한 침몰을 보고 있습니다. 박정희 체제의 모든 썩은 유산을 싣고 깊이 가라앉기 시작했습니다. 마침내 건져낸 세윌호에 아름다운 봄꽃이 만발하기를 기다립니다.  
