,Text
3650,   *저장과 RT* 필 참~! RT@star7113: 세월호 관련 유언비어 가만두지 맙시다! cafe.daum.net/gentlemoon/Iwa… pic.twitter.com/uKjR9nCy8v  
3651,  세월호진상규명위한거라면 즉각 하겠는데..ㅠ RT @kkangtaeyang:저의 친한형이 루게릭병캠페인 아이스버킷챌린지 다음 사람으로 시장님을 지목하였습니다 얼음물에 정신없어서 이재명이름뒤에 시장님이라고 못썼답니다pic.twitter.com/kcDRmhH5RW  
3652,"   11:36 단식39일째. 유민아빠를 살릴 수 있는 사람도, 세월호 진실을 밝힐 사람도 바로 당신 뿐입니다. 어디 계시나요. 시간이 없습니다 pic.twitter.com/Y7I3LJNI7I  "
3653,   [건의사항] 국회는 여·야 합의하신 대로 세월호 특별법을 제정해 주세요. 유민 아버님께서는 단식을 마치시고 건강을 되찾아 주세요. 세월호 특별검사는 저를 시켜주세요.  
3654,   ♧세월호 유가족은? 1. 수사권 요구했습니다 2. 기소권 요구했습니다 3. 성역없는 조사 요구했습니다  저들은 카톡에 저렇게 퍼나르며 여론몰이 하며 유가족들을 두번 죽이고 있습니다  도저희 용서할수 없습니다!! pic.twitter.com/ZrgNaCF1eC  
3655,"   문재인, 단식 3일째..점점 '세월호법 복판으로' ""대통령과 새누리당은 뭐하고 있습니까, 당신들이 책임지고 당신들이 수습해야 할 일입니다"" durl.me/7bswas pic.twitter.com/yaVBBmXgvd  "
3656,"   ""처음엔 정부 원망..이젠 가만히 있는 어른들이 더 이상해"" ['세월호 세대' 목소리를 듣다] (하) 서울·경기·인천 고2 좌담회  durl.me/7bst9w 학생들에게 부끄럽고 미안합니다… pic.twitter.com/8JZqZAKTTP  "
3657,"   김영오 씨 주치의 ""혈압 정상범위 이하..위급 상황 대비 의료진 대기"" durl.me/7bt8iu 오늘도 세월호 유가족들의 입장과 단식 39일째 유민아빠의 소식을 자세히 보도해준 손석희 앵커… pic.twitter.com/rnm2bltV82  "
3658,"   청와대는 ""세월호 특별법 처리는 국회에서 할 일이기에 개입하지 않겠다. 또 유가족 면담도 나서지 않겠다""는 입장이다. 청와대가 직무유기를 일삼는 늙은 백수들의 놀이터인가? 아니면 무책임의 첨단을 걷는 자들의 전시장인가?  "
3659,"   청와대는 ""세월호 특별법 처리 문제도, 또 유가족 면담도 나서지 않겠다""는 입장… 박 대통령이 석달 전 유가족과 면담 때 한 약속을 외면하고 있는 것 아니냐는 비판도… durl.me/7bt32i pic.twitter.com/TripAWPKuU  "
3660,   문자로 대표직 사퇴를 알리고는 소식이 없는 분이 있다. 정국이 위중하고 소속정당은 연속적인 헛발질로 풍전등화지만 실종 상태다. 한때 변화의 아이콘이었지만 소아와 대의를 구분하지 못했던 분. 세월호 유가족들에게 별관심이 없는 것은 이 분도 다르지 않다.  
3661,   8.22(금) 광화문 단식장 주요 일정 #세월호  13시 - 대통령 결단 촉구 서한 전달 기자회견 (청운동사무소) 14시 - 청년단체 기자회견 (미정) 19시 - 촛불문화제 (노래하는나들 & 작가회의-시낭송) 19시 반 - 스크린쿼터 길거리 특강  
3662,  세월호특별법에 대해 진전이 없는 이유가 궁금하다고요? 시대상황에 딱 맞는 패러디를 투척...그런데 이것만 올리면 일베충들이 벌떼처럼 달려든답니다. 그럴수록 더욱 빡시게 알티를! pic.twitter.com/hktLjEI8P6  
3663,   이보라 의사 (세월호 참사 가족 주치의) 유민아빠 영양부족으로 서서히 죽어가는 상태 gobalnews.com/news/articleVi… #고발뉴스 유민아빠는 죽어가는데 박근혜는 안만나주고 과거 거짓말까지~ #유권소 #새날 pic.twitter.com/qEUwBj7wVd  
3664,"   유민양 아버지의 꿈은 이뤄지지 못했습니다. 넉 달전 이렇게 말한 분이 퇴짜를 놨는데요. 새누리당은 세월호 때문에 민생경제법, 즉 의료민영화법 처리가 막히고 있다 합니다. news.jtbc.joins.com/article/articl… pic.twitter.com/WAU2yxORwH  "
3665,"  #세월호 참사 국민대책회의 활동기금 모금 socialfunch.org/sewolho 특별법 제정을 바탕으로 한 성역없는 진상규명과 철저한 책임자 처벌, 다시는 참사 없는 안전한 사회를 만들기 위해 국민대책회의가 오래 활동할 수 있도록 마음 모아주세요!  "
3666,"  세월호 유가족 vs 박근혜, 노무현 vs 이명박...놀라지 마세요. 이 사진들을 보면 표독스럽고 잔인한 유신마녀와 어떻게 싸워야 하는지 답이 나옵니다! pic.twitter.com/EXPzbJu3nb  "
3667,"   [JTBC 뉴스9] 세월호법 표류…유가족들이 여야 재합의안을 거부한 가운데, 청와대가 특별법은 대통령이 나설 일은 아니라며 유가족 김영오씨가 신청한 면담도 사실상 거부. bit.ly/1wcI0VD pic.twitter.com/zwR2XrzhVo  "
3668,   야당은 벼랑 끝에 몰렸고 정치는 실종됐다. 세월호 특별법은 수렁에 빠지고 검찰은 국회의원 구인에 나섰다. 박정희·전두환 시절의 공안통치를 방불케 한다. 정국을 이렇게 파탄으로 몰고 가는 것은 누구일까? hani.co.kr/arti/politics/…  
3669,"   청와대 ""세월호특별법은 여야가 합의해서 처리할 사안으로 대통령이 나설 일이 아니다"" 그렇군효! 그래서 304명의 국민들이 생방송으로 수장되는 동안 '세월호구조는 해경과 언딘이 합의해서 처리할 사안으로 대통령이 나설 일이 아니어서' 7시간동안 안나섰군효  "
3670,  세월호유가족 유민이아빠에게 입에담지못할 악담을(sns) 퍼부은  이산 이라는 일베충새키(인간아님) 홍보 부탁 합니다 pic.twitter.com/1KoqYB15gs  
3671,  세월호가 가라앉는 것도 생중계로 봤는데 한 사람의 생명이 바스라져가는 것도 라이브로 보는 이 느낌. 무력하고 무력하여.  
3672,   정부의 무능력과 무대책으로 세월호 속의 3백여 생명이 죽어가는 걸 지켜봤다. <유민아빠 김영오>씨가 이렇게 죽도록 지켜보기만 한다면 우리도 닭정권과 같은 것이다. 외치고 나서고 싸워야 한다. pic.twitter.com/L5wY2dRllR  
3673,"   자기는 굶어도 자식은 먹이는 게 정상적인 부모입니다. 하지만 옛날에도 노름돈 구하러 제 자식 사창가에 팔아 넘기는 버러지 같은 것들 많았습니다. 지금 세월호 유가족더러 돈 때문에 저러는 거라 떠드는 자들이, 비로 그런 무리입니다.  "
3674,   국가가 국민을 지켜내지 못한다면 국가가 아니다. 세월호 참사로 304명을 구하지 못한 것도 모자라 생명이 사그러져가는 유민아빠 면담 요청까지 거절한 박근혜대통령을 나는 용서할 수가 없다.  
3675,"   [무한알티]“이완구, 박영선, 박근혜를 지목합니다!” 세월호 특별법을 풀어야 할 세 사람이 <아이스버킷>을 뒤집어 써야한다는 제안이 장안의 화제로 등장! m.news.kukmin.tv/articleView.ht… pic.twitter.com/5mcYxqJ35l  "
3676,   통합진보당 의원들이 세월호 특별법 제정을 위해 유가족들과 대화에 나설 것을 박근혜 대통령에게 촉구하며 청와대 앞에서 단식농성에 돌입했습니다. vop.co.kr/A00000786068.h… pic.twitter.com/sxoOadA6hO  
3677,"   문재인은 유병언에 2천억 탕감하여 준 혐의를 받고 있는 대상인데, 유족들은 문재인과 뒤엉켜있는게 좋나보죠. 혹 유병언이 살아있었으면 문재인, 유병언이 유족과 함께 단식하며 세월호 특혜법 외치는 모습 봤겠습니다  "
3678,   박재동 화백이 그린 유민아빠 초상화... #세월호 #김영오 pic.twitter.com/7cIPPyYLEJ  
3679,   박근혜에겐 능력이 없고 책임감이 없다. 거기에 더해 세월호 사태가 극명히 보여주듯이 박근혜에겐 측은지심과 공감능력도 부재하다. 세월호 유족들을 대하는 박근혜의 태도를 보면 박근혜에겐 숫제 마음이 없는 것 같다. huff.to/1BEZSZv  
3680,"   새누리당 하태경. ""세월호 일부 가족들이 자신들의 욕심을 채우기 위해 국민들에게 고통을 주고 있다고 생각하는 사람들이 늘어나고 있다는 사실을 직시해야 한다""고. 변절한 쓰레기가 말이 많다. viewsnnews.com/article/view.j…  "
3681,   김을동이가 세월호가족들은 국가를 위해 그만하란다. 송일국은 3쌍둥이 중 한명이 넘어져도 가슴아파서 온몸에 뽀뽀를 해주던데 그렇게 예쁘게 키웠던 세월호 아들딸이 멀쩡하게 수장되버렸다는 것을 안다면 그 입 다물라! pic.twitter.com/q4GuBOQf72  
3682,"   새정치-유족 살릴 '세월호 특별법', 여기 있다 omn.kr/9xjc 천호선 기자  "
3683,"   지난 5월 세월호 가족대책위 면담에서 ""유족의 애끓는 마음 잘 반영되도록 지원하겠다"" 했던 대통령. 그런데 오늘(21일) 청와대 민경욱 대변인은 특별법 제정과 관련해 ""대통령이 나설 일 아니다"" 발언해 논란. bit.ly/1qsHvOH  "
3684,"   문재인, 단식 3일째…점점 '세월호법 복판으로'  @bluehousekorea yonhapnews.co.kr/bulletin/2014/… 문재인 의원이 단식을 계속하자 여야 불문하고 의원들이 농성장 찾아와 문 의원과 김씨 면담 pic.twitter.com/0FXqjDwMix  "
3685,"   아이스버킷 챌린지…“이완구, 박영선, 박근혜를 지목합니다”:세월호 특별법 제정 촉구하는 아이스버킷 챌린지 캠페인 영상 news.kukmin.tv/news/articleVi… pic.twitter.com/2iRy1VXnXr  "
3686,"   <CBS 시사자키> 세월호대책위 유경근 대변인 ""박근혜 대통령, 진상규명을 지원하겠다고 약속했고 언제든지 만난다고 했던 약속 도와주십사, 간절히 원하고 싶을 때 만나야하지 않나"" goo.gl/9eSNYX  "
3687,"   [광화문단식장] 조계종 5대종단 대표, 총무원장 스님이 유민아빠 단식장에 방문하셨습니다. #세월호 문제는 우리 사회가 반드시 풀고 넘어가야 할 문제라 하시네요. 특별법, 이제 여야당에만 맡겨둘 수 없습니다. pic.twitter.com/auLZrQybLO  "
3688,"   ‘한눈으로 보는 세월호 대화창’…김영오씨 “대통령님, 카톡 좀 봐주세요”:‘읽음표시’는 모두 1…누리꾼 “대통령은 읽지도 않고 답변도 없네” news.kukmin.tv/news/articleVi… pic.twitter.com/zUIzJSOCnu  "
3689,"  #세월호 유가족들을 두 번 울린 ‘21가지 막말’에 대해 한겨레에서 정리했습니다. 피해자에게 더 큰 상처를 안겨주는 저들의 막말이야말로 우리가 ‘가만히 잊지 못하는, 결코 잊을 수 없는’ 이유입니다 hani.co.kr/arti/society/s…  "
3690,  세월호 유족들 상처에 소금 뿌린 ‘21가지 막말’ hani.co.kr/arti/society/s… pic.twitter.com/moRscuT6ik  
3691,   새정치민주연합 장하나 의원이 세월호 가족들의 면담요구를 사실상 거부한 박근혜 대통령을 향해 “국가의 원수”라고 언급했는데요. 새누리당이 강력하게 비판했습니다. goo.gl/G3fnk0 pic.twitter.com/aWbaIANfBb  
3692,  #비상행동 @dnsehdwndehr님의 의견: 지인들과 세월호 현수막 몇개를 만들어 다음주에 집밖에 내걸기로 했습니다. 카스와 밴드로 신청자 받고 있는데 생각보다 반응이 있어요. 좀 냉소적이었던 친구들도 관심을 보이고요. 이방법 추천드립니다  
3693,   6⃣ #LeeMinHo #세월호 #李敏镐   >> 2015 Photo Wall Calendar pic.twitter.com/JdnTrN1dZh  
3694,   5:02 세월호 유족들에 대한 근거없는 공격이 심각한 수준입니다. 진실을 묻으려는 더러운 손. 신고합시다 pic.twitter.com/4ULIGYdGjg  
3695,"   [급!!  광화문 세월호 단식장 리본재료 필요해요!!] 광화문 서명대와 곳곳에서 리본과 가방고리 나눠드려요.  리본테잎,  핀, 고리, 글루건용 실리콘 후원받아요 pic.twitter.com/ghxReydwms  "
3696,   문재인은 진심이다...세월호 가족대책위 위원장ㅡ부위원장과 대화하는 문재인의원. pic.twitter.com/Bq648Kd316  
3697,"   이것도혹시국정원?“@dkrkehtm1004: RT @ohmynews_korea ""세월호 유족 비방글, 조직적 움직임 있다""  ln.is/omn.kr/u09RU 박정호 기자 [동영상] 대한변협-가족대책위, 비방 글 법적 대응 강화 .... RT”  "
3698,"   여야, 세월호 유가족 '합의안 거부'에 충격. 새누리 ""세월호 법 처리하라"" 야당 압박. bit.ly/1ncORFb 박영선 원내대표, 일단 재재협상은 어렵다고 선을 그었으며 각계각층 여론 수렴하겠다는 방침.  "
3699,"   의사 이보라씨 “김영오 씨가 서서히 죽어가고 있다. 죽어가는 환자에게 아무 것도 할 수 없는 현실이 너무 원망스럽다"" bit.ly/1ncPKxs 유민이도 바닷속 세월호에서 그렇게 죽어갔죠ㅠ.ㅠ pic.twitter.com/Wh5VJl29oW  "
3700,  세월호 법률지원단과 가족대책위가 유가족을 비방하는 글을 올린 인간들에 대해 본격적으로 고소-고발에 들어간다는 소식이다.  그간 겁도 없이 세월호 유가족을 모독했던 분들 기대하시라!  미리 강제기부를 축하드린다! youtube.com/watch?feature=…  
3701,"  세월호 특별법에 필요한 수사권, 기소권이 무엇인지 왜 필요한지 이 글을 읽고 알게되었다 impeter.tistory.com/m/post/2571  "
3702,"   ‘세월호 단식 39일’ 김영오, “몸상태가 안좋다...아무 것도 못할 것 같다”  vop.co.kr/A00000785969.h… pic.twitter.com/APHODsNWyN  "
3703,   만화가들도 세월호특별법제정 릴레이단식에 돌입했습니다 25일부터는 국회에서 세월호추모만화전도 합니다 단원고 아이들을 그리는 박재동화백 풀하우스 원수연작가도 함께합니다 #미디어오늘 김도연 기자 mediatoday.co.kr/news/articleVi…  
3704,   '제대로 된 세월호 특별법 제정! 대통령의 결단 촉구!' 인천지역도 부평역 쉼터공원에서 국민단식 농성에 돌입했다고 합니다. pic.twitter.com/SR5JaOq7Dh  
3705,"   많은 분들이 착각하고 계시는데, 세월호 참사는 더이상 대한민국만의 문제가 아니라, 전세계의 화두가 된지 오래임. '인간의 안전'에 관한 문제이고, '국격'에 관한 문제이기 때문임. 이번 교황 방문으로 그 사실이 명확하게 전파되고 있는 중임. 흠냐  "
3706,"  세월호 유가족들이 돈 때문에 저러는 거라는 말을 쉽게 하고 믿는 자들은  ""난 자식이 어떻게 죽어도 입에 돈다발만 물려주면 닥치고 조용히 있을테요""  라고 광고하고 다니는 건가.  "
3707,"   새누리당 교통사고, 노숙자라 망말하더니 새누리당 김태호 최고위원 망언은 집권여당을 4류정당으로 추락시키네. 성역없는 세월호특별법 만들라는 정의당 의원단 단식농성을 '4류국가에서나 있는일'이라 한 그 입 다물고 반성부터 하시라  "
3708,   [청와대가 책임져라] 2-5반 박성호 군의 이모인 정현숙 수녀님과 정태효 목사님이 항의서한을 가지고 청와대로 들어가셨습니다. 서한에는 알맹이 빠진 #세월호 특별법 제정에 대통령 이 직접 나서라는 내용 등이 담겼습니다.  
3709,   2:55 세월호 시민 도보순례단 안산에서 도착 pic.twitter.com/IjZN10pxiF  
3710,  세월호특별법이 대통령이 ‘나설 일이 아니다’라고 발뺌한다면 국민들의 답 역시 간명하다. “더 이상 대통령이 아니다”!goupp.org/?s=uMbqiUy3  
3711,"   유민아버지가 막힌 청와대앞,그곳에서 진보당의원단이 단식농성을 시작합니다.수사권 기소권 보장된 세월호 특별법 제정에 국민여러분이 힘 모아 주십시오! goupp.org/?s=y6pPrx4t pic.twitter.com/Zo5Bn9q5ez  "
3712,   고2 ‘세월호 세대’.. 대통령 등 국가에 대한 불신 팽배 is.gd/7UEI62 #고발뉴스  
3713,   There is a man who lost his daughter from #세월호 in Korea. He has been abstaining from food for 38 days to know why and how his daughter died.  
3714,"   ""세월호 유족들이 국회 위에 있다""고 어떤 사람들이 비난한다. 국민이, 눈물 흘리는 국민이 국회와 청와대 위에 있어야지 그럼 어디 있으란 말인가. 유족들이 국회 아래 있어야 한다고 생각하는 사람들 봉건시대로 가라.  "
3715,"   국내 제과업계 2위 오리온의 황당한 이벤트가 논란이 되고 있다. 세월호, 처녀성 등 자극적인 문구를 여과 없이 노출했다.<“포카칩은 세월호다!” 오리온 이벤트 논란>   goo.gl/5XDm9w pic.twitter.com/ayWHob9lhx  "
3716,"   ""모든 방법동원 청와대 향한 시민행동 조직"" @GObalnews: [포토] 세월호 국민대책회의.. “대통령에 책임 물을 것” is.gd/htA48w #고발뉴스  "
3717,  세월호 참사 유족들에 대한 공격이 시작됐습니다 언론이 칼을 뺐지요 유족 때문에 정치가 죽었다는 식입니다 오늘의 아침을 정리하는 유료기사 아침신문 솎아보기입니다 #미디어오늘 정상근 기자 @dalgona82 mediatoday.co.kr/news/articleVi…  
3718,"   단식취재1일 11:06 세월호 참사 국민대책위 기자회견  ""유가족과 함께 수사권, 기소권 보장되는 특위 구성하자. 더많은 시민 단식농성 참여해주길 바라며, 청와대 향한 시민행동 조직하겠다""  "
3719,   박근혜가 제일 좋아하는 사람이 동생 지만씨 아들이라고 하지. 만약 그 사랑하는 조카가 세월호 안에 있었다 해도 그녀는 7시간동안 딴짓을 했을까. 그리고 진상규명을 원하는 유족 호소를 지금처럼 외면할까? 유민 아빠의 눈물이 박근혜의 피눈물로 될것이다.  
3720,"   <유민이 아빠의 단식 39일차 일기>  ""손에 힘이 없다. 자다가 중간에 깨고 개운하지 않다. 오늘 아무것도 못할 것 같다. 머리가 너무 아프다…"" facebook.com/permalink.php?… #세월호 #김영오 pic.twitter.com/tZyyaeFWwG  "
3721,   95년 5.18 학살자 처벌 특별법 제정 당시 나는 재야 활동가로 일했다. 고백하자면 나는 그때 특별법 제정이 정말 될까 싶었다. 하지만 놀랍게도 법이 전격 제정되었다. 지금 세월호 특별법이 그때 5.18법보다 더 어렵다. 정말 기가막힌 이유다.  
3722,"   <국민의 생명과 안전이 걸린 세월호특별법이 가장 큰 민생법안 아닌가?>  김무성 ""민생법안, 세월호 특별법 볼모로 잡혔다"" ln.is/news.inews24.c…  "
3723,  세월호 유가족관련 비방이나 거짓문자나 사실이아닌  요구사항을 받으시면 보낸분들을 이쪽으로 제보해주세요 이제는 거짓을 유포하는 실체를 찾아야 합니다 반드시 꼭 제보 부탁합니다 pic.twitter.com/WBvrFns6Rl  
3724,"   박영선은 띄우고, 문재인은 깎아내리고 새누리당, '강경파-온건파' 대립 부각시키며 세월호 특별법 추인 압박 durl.me/7bpysn 박영선 대표는 좋겠네요… 새누리와 조중동 등이 연일 띄워주니… pic.twitter.com/mlyvoNZb1H  "
3725,"   유가족들, 특별법 재합의안 거부…이토록 강경한 입장을 보이는 이유는 지난 세월호 국정조사특위 당시 국회에 '불신이 강하게 깔려 있다'는 해석. 결국 특별법은 표류된 상황 bit.ly/1nbVuHR pic.twitter.com/2iM83Iidro  "
3726,"   1051명의 고교 2학년생 가운데 53.2%가 세월호 같은 사고로 위험에 처하게 될 때 ""내 판단에 따라 행동하겠다""는 의견을 밝혔습니다. hani.co.kr/arti/society/s… pic.twitter.com/JupRCArqPS  "
3727,"   경기시민들, 세월호특별법 광고 “온 국민의 분노와 염원 담아 명령한다”:“단식 39일째, 왜 유민 아빠와 국민이 원하는 특별법은 안되나요?” news.kukmin.tv/news/articleVi… pic.twitter.com/zhF6QTNkAO  "
3728,"   지난 7월 2일, 세월호 피해자들을 위해 봉사하던 문명수 목사가 외상후 스트레스 증상을 보인 뒤 쓰러져 서울아산병원에 입원했습니다.  그리고 지금 임종 직전이라고 합니다.  이분을 꼭 기억해주세요. #세월호 pic.twitter.com/3rDYy97ZZE  "
3729,"   靑 ""세월호, 여야가 처리할 문제""..'유민아빠' 면담 거절 durl.me/7bpq6u 대통령의 눈물. 세월호 유족을 위한 것이었나. 지방선거를 위한 것이었나. 그 진정성을 의심하게 됩니다.  "
3730,"   미래 세대인 현재의 고2 학생 1051명 설문 결과 91.2%가 '철저하고 성역없는 세월호 진상규명'에 대해 ""비관적""이라고 답했습니다. hani.co.kr/arti/society/s… pic.twitter.com/kDInABGHUP  "
3731,"   청와대가  군사이버사령부의 정치댓글 사건 당시 국방부 장관이던 김관진 국가안보실장 책임론은 묵살, 세월호 가족들의 박근혜 대통령 면담요구에 대해선 거부 방침을 정했습니다goo.gl/JhtOKH pic.twitter.com/7mY7uBqxW0  "
3732,"   ""세월호 특별법은 여야가 합의해서 처리할 문제로 대통령이 나설 일은 아니라고 생각한다” 박근혜 대통령 특유의 반정치 행보에 대한 비판이 거세게 일고 있습니다. hani.co.kr/arti/politics/… pic.twitter.com/4Fal4fxgYo  "
3733,"   ""유족들, 끝내 세월호법 반대..정국 대혼란"" 이라고 기사제목을 뽑은 서울신문. ""국회, 끝내 유족 요구 외면.. ""이라고 써야 옳지 않을까?!  "
3734,"   새정치민주연합이 세월호 유가족들에게 특별법 재합의안 내용을 알린 건 여야 원내대표 회동 10분 전. 야당은 특별법 협상 과정에서 ‘선 협상·후 설득’의 불통, 지도부의 소통부재, 내부 불협화음 등을 반복했습니다.goo.gl/6jOxgW  "
3735,   사고의 최종 책임은 댓통령인 자신에게있다 하며 세월호 영웅들을 일일이 호명하며 눈물을 흘리며 할말있으면 언제든 찾아 오라더니  세월호특별법은 여야가합의해서 처리할 문제로 생각한단다  너는 이나라 대통령이 아니다 pic.twitter.com/HLCRxTH0Ts  
3736,   [뉴스분석] 세월호특별법을 둘러싼 유족들의 불신은 ‘세월호 국정조사특위 학습효과’가 키웠습니다. 유가족에 무리한 요구를 한다고 말할 게 아니라는 얘기입니다. hani.co.kr/arti/politics/… pic.twitter.com/dBN0H8JXXQ  
3737,  세월호 법안 국민투표합시다. 정치권이 도저히 해결 못하니 국민의 의견을 직접 묻는 방법밨에는 없지 않겠습니까.  
3738,"   ""지금 세월호법으론 진상규명을 못합니다. 재합의안대로라면 특검후보추천위 7명 중에서도 여당, 정부에서 선임한 인사가 과반입니다."" 38일째 단식 중인 '유민 아빠' 김영오씨의 이야기를 들어봤습니다. goo.gl/TtXlhS  "
3739,   이걸 업로드 해놓고 전파하지 않았다니. 의지주고 감동주는 김장훈의 세월호 특별법 전략 youtu.be/yhwU8PVPFe8  
3740,   여당과 줄다리기한 끝에 내놓은 세월호 특별법 재합의안이 세월호 유족들에게 거부되면서 박영선 새정치민주연합 원내대표는 다시 치명적 내상을 입었습니다. hani.co.kr/arti/politics/… pic.twitter.com/4slMoXYe5l  
3741,"   박근혜 대통령, 지난 5월 세월호 유가족들과의 면담중 “할 말 있으면 언제든지 찾아오라. 국회에서 그 법(특별법) 갖고 토론할 텐데 유족 마음 잘 반영되도록 협조하겠다.""라고 약속. 대선공약도 뒤집는 분이라 믿지는 않았지만 유족 앞에서 뻥을 치리라곤.  "
3742,   지난 밤부터 비가 많이 오고 있습니다. 유가족들 뜻대로 세월호 특별법 제정을 요구하며 청와대 앞에서 단식을 하고 있는 정의당 국회의원 5명 전원은 우산하나로 비를 피하며 버티고 있습니다… pic.twitter.com/50voTHhC8q  
3743,"  세월호 가족 호소문(2014.8.20) ""여야 재합의를 거부하며 대통령과 국회에 호소합니다."" facebook.com/omyChans  "
3744,"   그날, 세월호 주변 선박들 ""구조 여건은 아주 좋았다"" [세월호 선원 10차 공판] ""승객들만 나왔다면 전부 구조했다... 자꾸 해경만 찾아"" durl.me/7bo6n8 특별법에 수사권 기소권 등이 반드시 필요한 이유!  "
3745,   [한겨레 그림판] '세월호특별법 수사권 보장하라' hani.co.kr/arti/cartoon/h… pic.twitter.com/WE9beOPrHI  
3746,   목숨보다 중요한건 없습니다 세월호참사 진상규명이 가장 시급한 민생입니다 국민이 주인임을 보여줘야지요 RT @yes5694:자식잃고 진상규명원하는 부모에게 단식까지 하게하고 이젠 경제 망친 죄인인양 몰아가는..진상규명없이 잘먹고 잘살자는 분위기  
3747,   ●세월호 동조단식 1일차● 저는 회사원입니다. 광화문에서 함께 할 수 없습니다. 제 자리에서 유민아버님과 함께 하겠습니다. 유민아버님을 살리고 싶습니다.. #세월호 pic.twitter.com/VRaSIkSspr  
3748,"   [뉴스K] 세월호 유가족, ‘특별법 재합의안’ 거부 결정 :“‘여당이 추천하면 찬반만 낼 수 있다는 것, 수사권‧기소권 행사 못해” news.kukmin.tv/news/articleVi… pic.twitter.com/TZ4SZ0O8tp  "
3749,   어제 무진장 퍼날라진 톡 RT @silkygrass: 세월호 유가족을 폄하하는 내용의 글을 여성단체협의회 간부님이 제 카톡으로 보내오셨습니다. 친구에게 보내는 줄 알고 잘못 보내셨다는군요. pic.twitter.com/MQDKlMCezl  
3750,"   침묵하는 뉴스 대신 ‘세월호 아버지들의 눈물’을 담다 mediaus.co.kr/news/articleVi… 방한특집 2부<교황의 길>, 오랫만에 한학수의 이름을 걸고 만들었습니다  "
3751,"   NLL 왜곡 날조로 노무현 부관참시,김무성 불법폭로,국정원조직적 선거개입,국정원녀 댓글 선거개입,김용판 허위발표,간첩조작사건,세월호 특별법제정 방해,사이버사령부 조직적 선거개입...모두 동일 맥락 사건 아닌가요? @choomiae  "
3752,"   염수정 추기경, 교황에 친척 교통사고 위로편지 - 세월호 유가족들에게는 위로편지를 보냈던가? 높은 사람의 고통에만 중립적일 수 없는..권력지향적인 염수정 추기경다운 행보 durl.me/7bm6rc  "
3753,   지금 세월호 유가족들이 국민 국민하고 헛소리 하는데 대한민국 국민들이 유가족을 보는 심정이 어떤지 여론을 보여 드리죠 네이버 댓글 반응이 이 정도면 단식으로 죽는게 아니라 맞아 죽지 싶습니다 무한 rt 부탁 ilbe.com/4137172996  
3754,"   그날, 세월호 주변 선박들 ""구조 여건은 아주 좋았다"" omn.kr/9x6n 박소희 기자  "
3755,"  세월호 유가족들이 19일 여야의 세월호 특별법 재합의안에 반대 입장을 정했습니다. 어떤 식으로든 특검은 무용지물이 될 수밖에 없고, 따라서 기소권과 수사권을 진상조사위에 부여하는 원안을 지켜야 한다는 입장입니다.bit.ly/1oRoKcm  "
3756,"   압도적 표결로 재합의안 거부한 세월호 유가족들, 긴급 호소문 발표 goo.gl/uRGmG8 ""기다리겠습니다. 이번이 마지막 기다림이 될 것입니다. 더 이상 기다리지 않겠습니다"" #세월호 pic.twitter.com/RCSPSZ56Zg  "
3757,   오리온포카칩이 세월호라고 광고한다. 나라가 완전히 미쳐가는구나 pic.twitter.com/XrBPrb7KMz  
3758,"   <진상규명 방해자들은 집단살해범이거나 공범들> 세월호참사의 원인과 직간접 책임자, 그 검은 배후는 성역없는 수사로 철저히 밝혀져야 한다 상식적으로 이해할 수 없는 집단살인극. 그 진실에의 접근을 막는 자들 모두가 살인범이거나 공범임이 분명하다  "
3759,"  @leesanghoC 이상호 기자님, 저희 민주사회를 위한 청소년회의에서 세월호 유가족분들께 위로편지를 전달하기 위해 위로편지를 받고 있습니다. 홍보 부탁드립니다! bit.ly/1pYUwkd pic.twitter.com/3cTiGk4oOo  "
3760,"   진짜 나쁜 놈들인 여당은 노두고 와 야당만 까대느냐고 하는 사람도 있는데, 새누리당은 이미 '피의자'와 한 통속이다. 세월호 진실과 관련해서 그것들한테 뭘 바래는 기 눈꼽만큼이라도 있어야 까든 말든하지.  "
3761,  세월호 참사 가족들이 여야의 세월호 특별법 재합의안에 대해 반대 입장을 공식 결정했습니다. 가족들은 진상조사위원회에 수사권·기소권을 부여하는 원안도 유지하기로 했습니다. vop.co.kr/A00000785848.h… pic.twitter.com/KFBPXCpxJV  
3762,"   <어린 학생들까지 이렇게 변해도.. 진상규명조차 방해하며  꿈쩍도 않는 정부와 정치권..>  세월호 세대 ""국가가 나를 지켜줄 것"" 7.7%뿐  durl.me/7bn6mi  "
3763,"   결국 문제는 야권의 패배의식. 걸핏하면 ""패배주의의 싱크홀""에 빠져들면서 정치는 타협이라느니 변명만. 이 싱크홀을 메워낼 더 크고 끈질긴 노력이 필요하다. 세월호 참사 가족들의 결정을 보고.  "
3764,"   속보, 세월호 유가족 대책위 총회 결과, △반대 132명 △찬성 30명 △기권 2명, '국민과 세월호 유가족이 만든 특별법 제정까지 투쟁 한다.' 이제 우리 시민이 들고 일어나는 일만 남았어요. pic.twitter.com/fMjFd4VxnS  "
3765,"  세월호 유족회의 결정을 존중하고 지지합니다. 특별법은 유족의 요구로부터 출발했으니 유족이 거부하면 따로 갈 수 없습니다. ""세월호 고통 앞에 중립은 없다""는 교황 말씀대로 특별법 앞에 중립은 없습니다.  "
