,Text
1416,"   안민석 의원이 ""청문회장에서 조여옥 대위가 했던 거짓말이 아직도 생생하다""며 페북에 다시 올린 '조여옥 대위 7가지 거짓 속에 숨겨진 세월호 7시간의 비밀'.  naver.me/GGVespN5 v.media.daum.net/v/201803300523…  "
1417,"   [페이스북 라이브] 202차 최고위원회의 밝혀진 청와대의 4월 16일, 침실 속에서 지나버린 골든타임과 조작과 은폐로 5년간 차가운 바다 속에 가라앉아있던 세월호의 진실 #이걸밝히는데_5년 #죄목을_어떻게_따집니까 facebook.com/theminjookr/vi…  "
1418,"   '조여옥 대위 처벌하라'  '그녀의 명령자도 함께 처벌하라' 청와대 국민청원, 8만명 돌파 청와대 청원:  세월호 관련 청문회 위증한 조여옥대위 징계바랍니다. 많은 분의 청원부탁합니다.  www1.president.go.kr/petitions/1787… pic.twitter.com/b62zGdnEtH  "
1419,"   KBS 추적60분이 제기한 천안함 침몰 재조사 필요성. 세월호 진실이 박근혜 7시간의 비밀 때문에 덮여졌다면, 천안함 침몰은 이명박정부가 제시 또는 무시했던 증거에 대한 과학적 의문을 품게 만듭니다. 진실을 밝힙시다! wikitree.co.kr/main/news_view…  "
1420,"   0416 세월호 “그날” “그날” 우리는 운이 좋아서 성수대교를 건너지 않았고, “그날” 우리는 운이 좋아서 삼풍 백화점에 가지않았으며, “그날” 우리아이는 운이 좋아서 “세월호”에 타지 않았을 뿐입니다. pic.twitter.com/mPg0DBfEB2  "
1421,"   최순실이 구치소에서 자서전 쓴다는 소식이다. 제목은 ""나는 누구인가""라고 한다. 그 물음의 대답은 이미 빍혀졌다. ""실세 대통령""이었다. 세월호직후 박근혜가 국무회의나 보좌진과 상의없이 해경을 갑자기 해체한 것도 최순실 지시에 의한 것이란다. 박근혜는 허수아비였다. v.media.daum.net/v/201803292044…  "
1422,"   안민석 ""조여옥 대위 징계, 국민이 원해..청문회 거짓말 아직도 생생"" | 송영무 국방장관은 국회에서 위증을 하여 세월호 조사를 고의로 방해한 대위 조여옥에 대해 파면중징계후 검찰에 고발조치를 해야겠다. v.media.daum.net/v/201803292217…  "
1423,"  #전해철 은 세월호 침몰 사고가 일어났을 때에는 세월호 특별조사위원회 위원으로 활약하며 세월호 관련 입법을 모두 주도하였고, 마침내 14년 10월 세월호 관련 진상규명 및 안전사회 건설을 위한 특별법, 15년 1월 세월호 배보상 특별법 등을 통과시키는 데 크게 기여하였다. 그래서 #전해철 이다!  "
1424,   자한당 정유섭 의원은 대통령은 7시간 정도는 놀아도 된다고 세월호 유가족들 마음이 상처와 가슴에 대못을 박은 개년입니다. v.media.daum.net/v/201803292024… pic.twitter.com/QCJKwzDPsy  
1425,   하위직에게 책임을 묻고 싶지 않다. 하지만 조 대위는 주체적이고 공격적으로 방어했다. 따라서 응당의 책임을 져야 한다. 이제라도 누구의 지시로 허위사실을  말했는 지 그때  상황을 다시 진술해야 한다['세월호청문회 위증 조여옥 대위 징계 촉구' 靑 국민청원 줄이어 v.media.daum.net/v/201803291831… ]  
1426,"   조윤선, 해수부 고위관계자 등을 서울 한 호텔에서 직접 만나 특조위 예산과 조직을 축소하도록 지시.   이병기와 안종범, 특조위가 ‘청와대 7시간 행적’을 조사하려 하자, 해수부 실무자들에게 이를 막기 위한 기획안을 마련하고 실행하도록 지시.   세월호 7시간의 공범들.  hankookilbo.com/m/v/702700bbbf…  "
1427,"  #안전빵전해철  자기 홍보 무쟈게 못하니.. 대신 해주는 수밖에 없습니다  미투 자신있는 전해철 촛불때도 항상 함께 한 전해철 노무현의 민정수석 전해철 세월호의 해결사 전해철  일 다하고, 흔한 SNS 홍보 한번 않해서 듣보 소리까지 듣는 전해철 pic.twitter.com/BWfw1pYInm  "
1428,  세월호 모형실험을 진행한 네덜란드 마린 실험 총책임자의 증언 “세월호 사고 항적을 만들어 내는 힘은 외력일 가능성이 크다.”  선조위가 3년전 실시한 실험 세월호 보고서에 누락 세월호의 진실은 아직 시작도 아닌듯 자한당 추천 황전원 사퇴하라  #세월호진실 이제 시작  v.media.daum.net/v/201803291117…  
1429,"   주호영 ""세월호 교통사고"" - 심재철 ""학교 수학여행 가다 희생된 것"" - 이완영 ""세월호 유가족이 이성이 있냐"" - 김순례 ""세월호 시체장사·거지근성"" - 김진태 ""돈 드니 세월호 인양하지 말자"" - 김태흠 ""세월호 유가족, 뭐 노숙자 같은…"" - 정진석 ""특조위는 예산낭비"" - 김정훈 ""특조위는 정치단체""  "
1430,  세월호 특조위 첫 회의에 나타난 #황전원 자한당 의원들은 도대체 얼굴에 뭘 깔았는 지 궁금하다. 낯짝이 두꺼워도 넘 두꺼워. 황전원과 자한당. #2기특조위 에서 꺼져주세요. pic.twitter.com/lCxrTkXwsE  
1431,"   ""8년 전 민군합동조사단, 천안함 좌초 증거 무시했다"" v.media.daum.net/v/201803292039… 세월호 7시간의 진실이 밝혀지고 있듯이, 천안함 침몰의 원인과 관련한 진실도 곧 밝혀질 것이다.  "
1432,   육군대위가 국민을 상대루 사기를쳐 나쁜년 깜빵 ~~~가즈아 ! '세월호청문회 위증 조여옥 대위 징계 촉구' 靑 국민청원 줄이어 v.media.daum.net/v/201803291831…  
1433,   자유한국당이 세월호 골든타임 때 침실에 있었다는 박근혜와 관련해 “불쌍하다”는 논평을 냈다가 논란이 일자 황급히 수정을 했습니다. 아직까지도 국민들이 무엇 때문에 이토록 분노하는지 1도 모르는 분들.. 😡 pic.twitter.com/2UWUjMaYXZ  
1434,"   졸뻔에 졸렬하다// 세월호 당일 급하게 간다고 끼니거른 서남수 장관이 천원 짜리 컵라면 먹었다며 악다구니치고 짤랐다/ 귀걸이 아빠는 당일 한식 일식코스 돌고, 운산 예가 섬진강 맛집순례 실컷하다, 5/3일 팽목항 갈 때 TV맛집 신안뻘낙지식당 처묵도 했다. 한달식비만 500만원 넘었다 (황제라면?) pic.twitter.com/v1g3eRlSbZ  "
1435,"   오늘아침 세월호 7시간 소식을 전할때 한 청취자의 문자:""10시 22분 전화지시 후 2시15분 최순실이 와서 회의할때까지 아무것도 안하고...그 후 올림머리 하느라 5시에 중대본을 갔다구요? 차라리 최순실 올때까지 머리라도 하고있지ㅠㅠ""  "
1436,  세월호 참사 당일의 진실이 드러나기까지 4년이라는 긴 시간이 지났습니다.  진실이 조금씩 밝혀지고 있지만 참사 원인에 대한 진상 규명과 함께 다시는 이러한 비극이 되풀이되지 않도록 해 왔던 우리의 노력을 멈추지 않아야 할 것입니다. pic.twitter.com/KY7gEopB3Y  
1437,"   박근혜가 10시 20분에 첫 보고를 받고도 청와대가 거짓말로 일관했다는 짓도 천인공노할 일이지만, 대통령이라는 자리에 있다는 것이 그 시간까지 출근도 안하고 뭐한거죠. 집무실에서도 업무를 봤다는 개소리는 집어치우시고.(대통령이 왕입니까? 지맘대로 자택근무예요?) #박근혜 #범죄자 #세월호  "
1438,   부탁드립니다.  이 사진 좀 널리 퍼트려주세요. #세월호  관련 기사 - v.media.daum.net/v/201803291117… pic.twitter.com/s3GE9R5DRy  
1439,   [박범계 수석대변인 브리핑 1]   ■ 문무일 검찰총장의 공수처 수용의지 천명을 환영한다 ■ 세월호 채 밝혀지지 않은 10시 20분 이전 규명되어야 한다  theminjoo.kr/briefingDetail… #더불어민주당  
1440,"   <자유한국당이 석고대죄하라!>홍지만, ""세월호 7시간의 난리굿을 벌인 부역자는 모조리 석고대죄해야""...자유한국당 대변인이 또 사고쳤다. 온 나라가 슬픔에 잠겼던 그날, 대한민국 대통령은 침실에서 아무 것도 하지않았다. 국민보고 석고대죄하라니. 미치지 않고서야 어찌 이런 논평을!  "
1441,"  세월호 참사 이후로 우리 사회는 진보와 보수의 대립이 아닌 사람과 짐승의 대립구조로 변했다는 말이 있었는데, 박근혜와 그의 청와대가 취한 행동, 자유한국당이 보이는 적반하장을 보면 우리가 싸우고 있는 상대가 사람이 아닌 짐승만도 못한 것들이라는 사실에 이젠 놀랍지도 않다.  "
1442,"   檢 이병기·조윤선,안종범 추가 기소… ""세월호특조위 업무방해 지시""  yonhapnews.co.kr/bulletin/2018/…  직권남용권리행사방해 혐의 사건에 병합 기소  김영석 전 해양수산부 장관과 윤학배 전 차관에게 주도적·조직적으로 특조위의 활동방해를 지시한 혐의  "
1443,"   ""'세월호 청문회 위증' 조여옥 대위 징계해야"" 靑청원 등록 v.media.daum.net/v/201803291139… 조여옥 대위는 국정조사특별위원회 5차 청문회에 출석해 세월호 참사당일 청와대 관저옆 의무실에 근무했다고 증언했으나, 앞서 있었던 언론 인터뷰에서 “당일 의무동에서 근무했다”고 말한 사실이 확인돼 위증 논란  "
1444,"   ""'세월호 청문회 위증' 조여옥 대위 징계해야"" 靑청원 등록 | 다음뉴스 v.media.daum.net/v/201803291139… 503 부역자 청소합시다  "
1445,"   ☺️오늘 자유한국당 마구 터지넹...ㅋㅋ 안상수 창원시장 ""경선 배제 승복 못해..무소속 출마"" 자유한국당, 황운하 울산경찰청장 직권남용 혐의로 고발 홍지만 논평 '세월호 7시간, 박근혜 불쌍' 자유한국당 비홍 중진의원 회동.  매일 이 지랄인데 18% ~ 20% 정도는 꾸준히 유지된다는 게 신기하다.  "
1446,"   민주당, '세월호 비하'한 김상문.. '부적격 판단'으로 공천배제했다 jbnews.com/news/articleVi… pic.twitter.com/FnpwUBQ4vR 철저하게 심사해서 공천 부적격자 하루속히 분리수거 해야 한다!  "
1447,"   김성태의원님. 당신들 아니어도 진실이 하나씩 드러날때마다 숨 쉬는 것조차 힘들어 죽겠는데... 피눈물나는 막말... 인간으로서 할 짓입니까. 최소한의 인간이 됩시다.  '미친개', '세월호 석고대죄'..한국당 대변인 논평 잇단 설화 v.media.daum.net/v/201803291144…  "
1448,"   검찰, 4·16 세월호 참사 특별조사위원회 활동을 방해한 혐의로 이병기 전 대통령 비서실장, 조윤선 전 청와대 정무수석, 안종범 전 청와대 경제수석을 추가 기소.   조윤선은 지옥문이 열린 것!  v.media.daum.net/v/201803291200…  "
1449,   '세월호 특조위 업무방해' 청와대 개입 사실로..조윤선 등 추가 기소  v.media.daum.net/v/201803291200…  
1450,"   자유한국당이 ‘세월호 7시간’에 대해 의혹을 제기한 시민단체, 언론, 시민들을 비난하는 것이 적반하장이 이유는 자유한국당이 ‘세월호 7시간’의 진실을 밝히지 못하게 끊임없이 방해를 해왔기 때문이다. m.mediatoday.co.kr/?mod=news&act=…  "
1451,   2014년 4월 16일 정부도 대통령도 없었다  4년지난 지금 밝혀진 사실에 헛소리 하고 있는 자한당  그 자한당 추천의 황전원 2기특조위원의 사퇴 촉구 청원 이제 만명 세월호 근처에 #자한당 은 안됩니다  www1.president.go.kr/petitions/1726…  
1452,"   한국당, 세월호 7시간 ""박근혜 불쌍하다"" 논평, 하루만에 수정 v.media.daum.net/v/201803291012… 적폐야당 자유한국당은 경찰에게 미친개 라고 했다가 슬고머니 sns 에 사과 하더니? 이번엔 세월호 7시간 박근혜가 불쌍 하다고? 미친넘의 적폐정당 자유망국당! 니들도 세월호 아이들 죽게만든 공범이다!  "
1453,  세월호 참사 당일 박근혜의 일정에 대해 청문회에 제복입고 나와 뻔뻔하게 위증하던 조여옥 처벌 촉구 청원입니다.  위증한 본인과 배후까지 일벌백개로 삼는 강력한 처벌을 요구합니다.  #조여옥나와라 www1.president.go.kr/petitions/1787…  
1454,"   [자료전문] 보고와 지시 모두 조작, 검찰 수사결과 416act.net/81626  이번 결과발표는 세월호참사 진상규명과 책임자 처벌은 전면 재조사, 재수사가 필요하다는 것을 극명하게 보여준 수사결과였습니다.  3월 28일, 검찰이 발표한 수사결과를 공유합니다. 416act.net/81626  "
1455,  세월호사건을 브리핑하면서 웃던 청와대 대변인‥이때 아이들은 이미 국가에 의해 수장되었다. 이제 대리인 박근혜와 최순실 대통령이 어떤 지시와 명령을 내렸기에 청와대-정부-해경-119-해군 등이 왜 안구했는지를 밝혀야한다. 304명이 죽어가는 모습을 전국민이 TV로 지켜봐야 했는지를 알아야한다. pic.twitter.com/rFPS8Gvr4z  
1456,"  세월호 아이들이 공포속에 살려 달라고 울부짖으며 죽어가고 있을때, 명색이 대통령이란 자가? 이렇게 긴박한 상황에 올림 머리 미용사를 부르고, 최순실이 따위나 만나고~  4년이 지났지만 국민의 한사람으로 분통이 터진다.이럴수가!  다음뉴스 v.media.daum.net/v/201803281727…  "
1457,"   “전에는 사람들이 진보와 보수로 나뉘었는데 세월호 사건을 겪으면서 보니 사람과 짐승으로 나뉜다.” 전 호루라기재단 상임이사 엄주웅씨가 했던 말입니다. ‘세월호 7시간 원망하며 촛불 든 사람들 석고대죄해야 한다’는 자한당의 논평을 보면, ‘짐승’에게 미안할 지경입니다.  "
1458,   적반하장  박근혜가 관저에서 오전 10시가 넘도록 전화도 받지안고 잠만 퍼질러 자다가 세월호 참사 구조 골든타임을 노처버린 박근혜와 그 일당들이 석고대죄를 하라고는 못할 지언정 세월호 7시간 밝히라고 촛불든 시민들에게 석고대죄 하라고 하는것은 어불성설 이다 v.media.daum.net/v/201803282047…  
1459,"   A new administration, a new MBC. More evidence that the Sewol ferry disaster's '7 missing hours' mystery is more simple incompetence than dark arts. Seems national security matters were relayed via a lady working in the Blue House kitchen. #골든타임 #세월호 pic.twitter.com/UPjr0rEMCp  "
1460,"   경악스러워 관심글에 올려둔다  한국당 ""'세월호 7시간' 거짓말 세력 단죄해야..박근혜 불쌍해"" -논평 전문: facebook.com/bluepaper815/p… | 다음뉴스 v.media.daum.net/v/201803282134…  "
1461,  세월호 is being tweeted on Tweeting Earth tweetingearth.com/?q=%EC%84%B8%E… #tweetingearth  
1462,"   Recent trends in the world. ""Miguel Hernández"":18pt ""Anna Gabriel"":18pt ""세리카"":15pt ""세월호"":13pt... trendstat.net/world/ #trendstatworld  "
1463,"  세월호 유가족 ""檢, 진상 규명 위한 전담팀 구성해야"" v.media.daum.net/v/201803282009… 세월호 유가족들은 “지금까지 세월호에 대한 수사는 대부분 조사방해와 조작·은폐만을 다뤘다면 이제는 세월호 참사의 원인·침몰과 구조를 내버려둔 원인을 규명할 때”라고...  "
1464,"   진실 감춘 채..탄핵 때도 '세월호 위증'한 박근혜 사람들 ""검찰은 현직 때부터 최근까지 박 전 대통령 곁을 지킨 윤전추 전 행정관을 위증 혐의로 재판에 넘기고, 미국으로 달아난 김규현 전 국가안보실 차장을 지명수배했습니다."" v.media.daum.net/v/201803282104…  "
1465,"   [JTBC 뉴스룸] 수면 위로 떠오른 4년의 거짓말...'세월호 7시간'. 당시 박근혜 청와대의 주장은 전부 거짓으로 드러나. 참사 당일, 골든타임이 지나서야 첫 보고 받아. 이후 이어진 중대본 방문도 최순실 관여. bit.ly/2GfAIMt pic.twitter.com/Arc9TPd7If  "
1466,   '세월호 7시간' 다시보는 그들의 뻔뻔한 거짓말 v.media.daum.net/v/201803281706…  
1467,"   한국당 ""세월호 7시간 원망하며 촛불 든 사람들 석고대죄해야""  세월호 7시간을 조작한 자들이 아니라, 사실대로 밝히라고 요구한 사람들이 석고대죄해야 한다고요? 도대체 이 사람들 두개골 안에는 뭐가 들었을까요?  newsis.com/view?id=NISX20…  "
1468,  세월호 살인마를 찾아라 !!  누가 가만히 있으라고 지시했는가 ???  진도군청이 사고 당일 '세월호 여객선 침몰 상황보고'에는 사고 발생 시각 8시 25분으로 기록. 당시 청와대는 마지막으로 탑승객을 구조할 수 있는 시간인 '골든타임'을 당일 오전 10시17분으로 정해놓고.  v.media.daum.net/v/201803281613…  
1469,"   <세월호 아침 '연락두절' 박근혜, 침실 방문 두드리자 '빼꼼'>  10:20am 골든 타임 다 지나고 일어나서, 2:15pm   최순실 만나고, 2:53pm  정자매 머리 손질 받고, 4:33pm  관저 나옴 5:15pm  공식 첫 헛소리 6:00pm  관저 복귀  이젠 그 헛소리 변명도 지겹다. 주위 수두룩들, 시간표 짜느라 애썼네. pic.twitter.com/w4YdEPBw3S  "
1470,"   검찰 수사결과를 본 자유한국당, '세월호 7시간 행적'을 놓고 제기된 여러설들이 사실무근으로 밝혀졌다.. 촛불 세력에게 참회와 자숙을 요구한다. 박근혜 대통령은 불쌍한분..  이 사람들이 나랑같은 뉴스를 본게 맞는건가.. 같은 물을 마셔도 소가 마시면 우유가되고 뱀이 마시면 독이 된다더니.  "
1471,"  세월호 아침 '연락두절' 박근혜, 침실 방문 두드리자 '빼꼼' v.media.daum.net/v/201803281946… 어떤 경우든 어떤 변명을 하든 결코 용서할 수 없는 정권이다.누구하나 바른소리 하는 놈 없는 권력만 즐기며 거짓과 조작 말장난 으로 국가와 국민을 망친 존재이유 없는 무리들 모조리 책임 물어 단죄해야 한댜.  "
1472,"   자유한국당, ""세월호 7시간 원망하며 촛불 든 사람들 석고대죄해야""  얘네 뭐라는 거야, 지금? 와! 정말 대단한 호연지기다. 이런 정신세계를 인간이라면 도대체 어떻게 이해해야 하는 거지? 정말 아베보다 나쁜 놈들이네.   v.media.daum.net/v/201803282047…  "
1473,"  세월호 검찰 발표에 침묵하던 새누리 잔당이, 뒤늦게 적반하장으로 미쳐 날 뛰는 이유가 뭔지 아세요. 바로 언론이 커버해주기 때문입니다. 박근혜 정부 못지않게 세월호 참사에 가장 큰 책임이 있는 집단이 바로 당시 집권당인 새누리인데, 언론이 철저하게 분리 시켜 주거든요. 아직 멀었습니다.  "
1474,"   이런 잡년들에게 나라를 맡기고 살았다니 살아난 사람들이 기적이다.  세월호 아침 '연락두절' 박근혜, 침실 방문 두드리자 '빼꼼' |  v.media.daum.net/v/201803281946…  "
1475,"  세월호 참사의 골든타임에 503호가 침대에 퍼질러 있었다는 소식은, 크게 분노할 지언정 놀랍지는 않다. 어느정도는 예상하고 있었던 시나리오. 다만 이것이 우리가 마주해야할 진실의 일부일 뿐이라는 것을 알기에... 앞으로가 더 걱정이다. 벌써 4월이다.  "
1476,"   ""4년만에 드러난 세월호 7시간.""  마네킹을 대통령으로 뽑았어도, 박근혜만큼은 했을 겁니다. 돈은 덜 들었을 테고. 마네킹 같은 자에게 '형광등 100개의 아우라'를 만들어 줬던 사악한 무리는, 지금 또다른 마네킹을 찾고 있습니다. 마네킹을 다른 말로 '괴뢰'라고 합니다.  yonhapnews.co.kr/bulletin/2018/…  "
1477,  세월호 사건이 발생한 뒤에 아무런 조취도 취하지 않은 503도 문제지만.. 그전에 노무현 대통령이 만든 재난 위기관리 매뉴얼을 폐기시킨 MB가 시초다.  
1478,  세월호 침몰 당시 박근혜는 침실에…전화도 안 받았다 pic.twitter.com/ujNnsenxh4  
1479,"   가장 큰 문제는 세월호 참사 당시 청와대에 '사람 새끼'가 단 한명도 없었다는 겁니다. 아니, 국민이, 아이들이 사경을 헤메는데, 그깟 보고가 대숩니까. 군대도 그렇게는 안 해요. 진짜 사람이 있었다면 VIP 명령이라고 뻥이라도 쳐서 군이라도 동원해 구조했을 겁니다. 하아. 미치겠다. 시발  "
1480,"  세월호 참사 당일, 뒤늦게 늑장보고를 받고도 최순실이 청와대로 올 때까지 아무것도 안 했던 박근혜. 중대본 방문 후에도 다시 관저에서 푹 쉬었다는데. 이렇게 국민 생명 쉽게 여기기는 정부니, 촛불시민 상대로 발포계획까지 세웠던 거겠죠. pic.twitter.com/G6fKF0gFNx  "
1481,"   출범할 때부터 청와대, 새누리당, 해수부 등의 방해를 받았던 세월호 특조위. '비선실세에 의존한 허수아비 대통령'이라는 진상을 감추기 위해, 이들이 집요하게 특조위 활동을 가로막았음이 검찰 조사를 통해 드러났습니다. newstapa.org/43672  "
1482,   진실에 직면한다는 건 때로 끔찍하리만치 고통스럽다. 차라리 아니길 바란적도.. 세월호유가족들이 겪어야 할 고통 짐작하기조차 어렵습니다. 제자신이 정치인이라는 사실조차 부정하고싶은 순간입니다. 죄송합니다 #세월호 #잊지않겠습니다v.media.daum.net/v/201803281747…  
1483,   This is the reality of #Pakistan.They are Shameless @UNHumanRights  should take action. @BDUTT @MehboobaMufti @narendramodi @RahulSinhaZee @viewpoint_net #HommageNational 세월호 #March4Education #102NotOutTrailer #ShahidKhaqanAbbasi #JagoKashmirJago goo.gl/jGQfP2  
1484,"   모두 조작 이였답니다.  박근혜 7시간이 최순실이 청와대 방문을 기다리기 위한 것 이였나요.  검찰 ""세월호 보고·지시시간 모두 조작..최순실, 오후 靑방문""  v.media.daum.net/v/201803281547…  "
1485,"  세월호 7시간이 밝혀진 오늘, 잠 못잘 두 인간 pic.twitter.com/erdlLmPNQX  "
1486,"   What is it about ""세월호 보고"" ? Why queen Spring Day suddenly jump higher on music chart ?  @BTS_twt  "
1487,   (혈압주의) 세월호 망언들 영구 박제합니다.(펌) ppomppu.co.kr/zboard/view.ph… 자유한국당 쓰레기들아! 니들이 세월호 망언들 박제 한 발언들이다! 개망나니 쓰레기들!!  
1488,   침실에 있으면 절대 깨울수 없었다는데 자고있었던것일까? 과연 그게 다일까??? 어찌 이럴수 있을까... 최순실이 말하면 중대본에 나가고 이 모든걸 김기춘은 또 조작질하고 있고 세월호 7시간은 30년 봉인시켜버리고... 이렇게 시키는대로하는 대통령 절대 용서가안된다.  v.media.daum.net/v/201803281710…  
1489,   다음은 검찰이 배포한 박근혜 정권의 <청와대 ‘세월호 보고 시각 조작’ 수사 결과 발표> 내용 전문 입니다. 평생 용서 할 수 없고 더 무거운 죗값을 받아야 합니다. polarisoffice.com/d/2RQz64ZG  
1490,   '세월호 7시간' 다시보는 그들의 뻔뻔한 거짓말 v.media.daum.net/v/201803281706…  
1491,"  세월호 30도 기울어진게 8시 52분 박근혜가 침실서 기어나온게 10시 22분 이도 안닦았는지, 가글 전달한게 10시 41분 최순실 관저 들어오고, 중대본 나가야겠다 결정한게 2시 15분 화장이랑 머리하라고 지시한게 2시 53분 중대본 기어 나간게 5시 15분 6시 딱 되니 관저로 돌아옴  이게 사람인가 pic.twitter.com/hkRaboc9Xa  "
1492,"   ‘더러운 잠’  이구영 화가가 503호를 그린 풍자화는 이제서야 밝혀진 ‘세월호7시간’의 진실을 아주 적절하게 표현한 예언이 담긴 그림  503이 침실에서 ‘퍼질러’ 자다가 골든타임을 놓치고, 순쉬리하고 밀실회의하고... pic.twitter.com/TDvedl7jTp  "
1493,"   mine #Bitcoin #Ethereum #Litecoin or any cryptocurrency. with eobot: REGISTER HERE eobot.com/user/252099 safe and reliable. INVEST NOW! pic.twitter.com/4INZieFPPa #FelizMiércoles,#HommageNational,세월호,카오루  "
1494,   <세월호침몰때 대통령은 없었다>살려달라고 아우성칠때 박근혜는 침실에서 전화도 받지않았다. 골든타임 다놓치고 첫보고를 받고도 침실에서 나오지않았다. 최순실 방문후 머리손질하느라 시간낭비했다. 이게 대통령인가? pic.twitter.com/NItwEj0LkI  
1495,"  세월호 전복된 시점, 朴은 침실에 있었다v.media.daum.net/v/201803281618… 박근혜는 오후까지도 중대본 방문 전에 대면보고를 한차례도 받지 않았다. 중대본 방문 여부조차 공식비서진회의에서 나온 게 아니라 최순실씨와의 비선회의에서 결정된 것이었다. ➡️ 유가족분들께 문자로 위로 부탁드립니다 #1111  "
1496,"  세월호 사태때 박근혜가 성형수술을 해서 쳐 잤다고치자. 밝혀진 사실이니 그걸 반박할 사람은 없겠지. 정말 화가나는게 뭔지 알아? 미군까지 다 와서 도와주겠다고 했는데 그걸 왜 거절했냐? 왜 그랬냐? 능력없고 게으른건 그렇다치고, 도움까지 거절한 정부관료 윗사람들 다 처벌해야함.  "
1497,"   '세월호 보고시간 조작' 수사결과에 유족들 ""황당하다는 말 밖에"" 세월호 당시 보고라인에 있었던 모든 년 놈들을 사법처리 하라‼️ 국민들에게 대역죄를 저지른 자들임 v.media.daum.net/v/201803281622…  "
1498,"   검찰 ""세월호 보고·지시시간 모두 조작..최순실, 오후 靑방문"" v.media.daum.net/v/201803281547… 정말 눈물날 일입니다. 소중한 생명들이 바다에서 사라지는 동안의 행적들도 모두 거짓이었군요. 다시 4월 16일이 오고 있는데, 그전에 모든 진실이 인양되길 바랍니다. 최순실,박근혜는 사형 받아도 모자랍니다.  "
1499,  세월호 7시간 청와대의 모든 발표가 조작이었고 가담자 또한 재수사 필요..특히나 국정조사에서 뻔뻔하게 거짓말을 전국민에게 했던 조여옥 대위는 도저히 용서가 안된다...이 쓰레기의 거짓 증언으로 세월호 수사가 얼마나 더뎠는지 상기해보면 더더욱 용서가 안된다.. pic.twitter.com/e6UowODh14  
1500,   「검찰은 해외도피 중인 김규현 전 국가안보실 제1차장에 대해서는 인터폴 적색수배 및 여권 무효화 등의 조치를 내렸다. 현역 군인인 신인호 전 위기관리센터장은 군검찰로 이송했으며 세월호 사고 당일 대통령의 행적에 관해 허위 증언한 윤전추 전 행정관을 불구속 기소했다.」  
1501,"   검찰 ""세월호 보고·지시시간 모두 조작..최순실, 오후 靑방문"" v.media.daum.net/v/201803281547…  "
1502,   '박근혜 7시간 미스터리'의 실마리가 풀리게 됐습니다. 세월호 참사 당일 최순실이 박근혜 전 대통령과 함께 청와대에 있었다는 사실이 검찰 수사 결과 확인됐습니다. 박 전 대통령의 중대본 방문은 최순실과 '문고리 3인방'의 회의에서 결정됐습니다. newstapa.org/43671  
1503,   「박근혜 전 대통령이 '세월호 골든타임' 당시 청와대 집무실에 출근하지 않고 관저 침실에 머물고 있었던 것으로 파악됐다. 박 전 대통령은 세월호 보고를 받은 이후 최순실씨와 함께 대응 회의를 한 것으로도 확인됐다.」  
1504,"  세월호 당일 검찰조사결과 뉴스 떴네요. m.news.naver.com/read.nhn?mode=… 지금까지 박근혜가 주장해온 일정은 다 거짓말이고, 골든타임 끝날때까지 방해받지 않고 잠자다가 학생들 다 물에 빠진 뒤에서야 일어나놓고는 최순실 불러서 일정 조작 시도했다고.  "
1505,"   [속보] 검찰 ""세월호 보고·지시 시간 모두 조작""③ - ""박근혜, 중대본 방문 전 미용사 불러 머리 단장"" - 검찰, 실시간 11회 보고 주장 허위…2차례만 보고 -""청와대, 국가위기관리지침 조작""…책임 회피 -김기춘·김장수·김관진 등 기소…김규현 적색수배 -""박근혜·최순실 세월호 검찰 조사 전면 거부""  "
1506,"   [속보] 검찰 ""세월호 보고·지시 시간 모두 조작""② - 박근혜, 최순실과 세월호 당일 대책 논의…관저 회의 - ""최순실, 이영선 운전 차량 탑승해 방문…A급 손님"" - 검찰 ""박근혜, 최순실 오후 방문까지 침실에 머물러"" - ""최순실이 박근혜에 중대본 방문 제안…박 수용""  "
1507,"   [속보] 검찰 ""세월호 보고·지시 시간 모두 조작""① - ""박근혜 골든타임 지난 10시22분 첫 전화 지시"" - ""박근혜, 김장수 실장 '사고 발생' 보고 전화 안받아"" - ""연락 불통 朴에 보고 위해 안봉근 관저로 이동""  - 박근혜, 관저 침실에서 김장수에 전화…원론적 지시  "
1508,"   박근혜, 세월호 ‘골든타임’ 때도 침실서 연락두절…오후엔 최순실 만났다@newsvop vop.co.kr/A00001270783.h…  "
1509,"   검찰 ""세월호 보고·지시시간 모두 조작…최순실, 오후 靑방문"", ""첫 서면보고 오전 10시19∼20분…朴청와대 '10시 보고' 주장은 거짓"" yna.kr/EORk9KHDAaK?so…  "
1510,  세월호 7시간 의혹 검찰 수사발표가 진행중입니다. 5시(예상) 정치신세계도 라이브로 해설 방송 하겠습니다. 검찰이 꼼꼼하게 잘 수사했네요  
1511,   정봉주측 입장 전했다는 이유로 블랙하우스 폐지 해야 한다? 그럼 강경화장관 노룩취재 문재인 후보 관련 자막 장난질 그리고 스튜디오에 나와 논란됐던 몇몇 사람들 출연시키고 동해를 일본해로 표기하고 세월호 가짜뉴스 퍼트린 뉴스는 직작에 폐지됐어야죠 뭔 되도않는 소리를 하지?  
